1	10.3736	-0.000300751
2	10.6147	-0.000299416
3	10.3812	-0.000296538
4	10.5453	-0.000386342
5	10.6608	-0.000337036
6	10.1756	-0.000389597
7	10.5108	-0.000317988
8	10.5466	-0.000316015
9	10.4526	-0.000354878
10	10.5176	-0.000398176
11	10.3324	-0.000312157
12	10.621	-0.000335291
13	10.863	-0.000318664
14	10.8012	-0.000284996
15	11.0823	-0.000286715
16	10.6518	-0.000362647
17	10.9987	-0.000311556
18	10.8805	-0.000303061
19	10.2984	-0.000287031
20	10.5297	-0.000304225
21	10.6306	-0.000318295
22	10.7871	-0.000413151
23	10.7664	-0.000312093
24	10.6559	-0.000304656
25	10.5063	-0.000285178
26	10.8574	-0.000310565
27	10.5733	-0.000284389
28	10.6337	-0.000373004
29	10.4284	-0.000291097
30	10.4914	-0.000281766
31	10.1439	-0.000279145
32	10.3654	-0.00027967
33	10.3373	-0.000316291
34	10.8145	-0.000409707
35	10.6304	-0.00027686
36	10.5056	-0.000298116
37	10.5916	-0.000283919
38	10.9463	-0.000296007
39	10.8401	-0.000279941
40	10.6388	-0.000393278
41	10.7331	-0.00033871
42	11.2237	-0.000304066
43	10.4757	-0.00032758
44	10.7227	-0.000309056
45	10.4516	-0.000308579
46	10.7681	-0.000391346
47	10.9186	-0.000328956
48	11.1243	-0.000332702
49	10.4664	-0.000300659
50	11.0091	-0.000306443
51	10.6522	-0.000328273
52	10.6648	-0.000291491
53	10.6494	-0.000326427
54	10.856	-0.000329286
55	10.3567	-0.000297519
56	10.6396	-0.000329565
57	10.8798	-0.000360191
58	11.1778	-0.000355827
59	10.4888	-0.000308655
60	11.0957	-0.000341916
61	11.2736	-0.000374809
62	10.9511	-0.000337226
63	10.8266	-0.000314312
64	10.6067	-0.000305275
65	10.6715	-0.000347535
66	10.7973	-0.000339338
67	10.3337	-0.000311618
68	10.6955	-0.000308719
69	11.2528	-0.000510766
70	11.062	-0.000322998
71	10.667	-0.000321895
72	10.9393	-0.000322155
73	10.6085	-0.000294993
74	10.8874	-0.000316268
75	10.7015	-0.000309562
76	11.088	-0.000337702
77	10.7124	-0.000287755
78	10.4847	-0.000297524
79	10.4885	-0.000316107
80	10.268	-0.000314343
81	10.466	-0.000354822
82	10.6636	-0.000316391
83	10.322	-0.0003546
84	10.7919	-0.000318192
85	10.8509	-0.000317706
86	10.8247	-0.000329619
87	10.9098	-0.00035435
88	10.6621	-0.00031125
89	11.0335	-0.000338437
90	11.2566	-0.000362913
91	10.6487	-0.000324727
92	10.8315	-0.000343438
93	10.8326	-0.000362182
94	10.7983	-0.000346959
95	10.6047	-0.000344793
96	10.8264	-0.000356502
97	10.5648	-0.000397772
98	10.6763	-0.000348692
99	10.6495	-0.000365906
100	10.6429	-0.000365946
101	10.9157	-0.000447076
102	10.707	-0.000460709
103	10.5118	-0.000451898
104	10.7794	-0.000399851
105	10.6349	-0.000404925
106	10.9962	-0.000438526
107	10.5001	-0.000374689
108	10.4893	-0.000382084
109	10.7591	-0.000391685
110	11.0956	-0.000437227
111	10.9764	-0.000391995
112	10.7045	-0.000371272
113	10.8228	-0.000407472
114	11.0246	-0.000467332
115	10.472	-0.00054875
116	10.9328	-0.000397267
117	10.9438	-0.000419892
118	10.8844	-0.000406213
119	10.7051	-0.000424612
120	10.8982	-0.000410474
121	10.6306	-0.000380188
122	10.683	-0.000397446
123	10.5091	-0.0004086
124	10.5138	-0.000383377
125	10.5809	-0.000376193
126	10.5851	-0.000421683
127	10.2493	-0.000400021
128	10.5548	-0.000402882
129	10.383	-0.000386456
130	10.734	-0.00045596
131	10.6803	-0.000413212
132	10.5594	-0.000431786
133	10.6545	-0.000415291
134	10.7167	-0.000383817
135	10.3662	-0.000419191
136	10.6252	-0.000374412
137	10.8229	-0.000416231
138	10.8831	-0.000442504
139	10.7324	-0.000381874
140	10.9492	-0.000382796
141	10.4112	-0.000438968
142	10.6753	-0.000375218
143	10.6337	-0.000379823
144	10.7521	-0.000376959
145	10.399	-0.000374335
146	11.3159	-0.00054057
147	10.3251	-0.000438836
148	10.2374	-0.000385533
149	10.4171	-0.000421854
150	10.5741	-0.000558927
151	10.3324	-0.00041988
152	10.427	-0.00041813
153	10.4627	-0.000427254
154	10.5439	-0.000416299
155	10.4204	-0.000407643
156	10.4961	-0.000425411
157	10.7076	-0.000396061
158	10.9306	-0.000422649
159	10.8022	-0.000425753
160	10.7157	-0.000438267
161	10.5841	-0.000510367
162	10.9897	-0.000589211
163	10.5275	-0.000442516
164	10.7524	-0.000410856
165	10.5259	-0.000462116
166	10.832	-0.000461292
167	10.4828	-0.000396809
168	11.0604	-0.000463765
169	10.5663	-0.000383233
170	10.9571	-0.000427031
171	10.4289	-0.000354368
172	10.4819	-0.000509354
173	10.6969	-0.000412923
174	10.3814	-0.000479087
175	10.1082	-0.000438144
176	10.8141	-0.000480111
177	10.1709	-0.000377325
178	10.6134	-0.000772051
179	10.45	-0.000439295
180	10.4342	-0.000433566
181	10.2548	-0.00054581
182	10.9547	-0.000452948
183	10.1282	-0.000637682
184	10.6647	-0.000395237
185	10.5286	-0.000393439
186	11.0798	-0.000586664
187	10.2867	-0.000562511
188	10.6566	-0.000518419
189	10.5595	-0.000394306
190	10.5297	-0.000449889
191	10.4194	-0.000459213
192	10.6105	-0.000527964
