1	1	A	1	18.1167	0.00419911	61.8763	0.00933940	0.626940	1.397990	12.06100	2.88976
1	1	B	1	10.3592	0.00419911	53.7714	0.00933940	0.630281	1.087290	1239.92000	17.51610
1	1	A	2	16.9259	0.00435187	61.5394	0.00882459	0.602755	1.203250	9.04577	6.12075
1	1	B	2	9.1665	0.00435187	53.6370	0.00882459	0.645642	0.919921	904.17800	88.45340
1	1	A	3	16.5889	0.00443032	61.6038	0.00945286	0.570667	1.146920	7.89160	6.73222
1	1	B	3	8.8696	0.00443032	53.6359	0.00945286	0.646149	0.807939	748.44700	45.79020
1	1	A	4	17.4920	0.00549035	62.9851	0.01114650	0.567805	1.122010	8.36524	5.23258
1	1	B	4	9.8342	0.00549035	55.0770	0.01114650	0.665287	0.687821	479.21200	27.52180
1	2	A	1	18.1896	0.00408051	62.4207	0.00951345	0.582710	1.418900	11.95400	2.20071
1	2	B	1	10.8519	0.00408051	54.0124	0.00951345	0.636891	1.174000	1216.74000	16.04530
1	2	A	2	15.0539	0.00453095	59.6985	0.00928805	0.603224	1.259410	8.57415	4.13527
1	2	B	2	9.6826	0.00453095	53.7995	0.00928805	0.662563	1.041880	918.51500	69.17080
1	2	A	3	10.5541	0.00426507	55.9961	0.00935725	0.544342	1.186390	8.63484	5.08679
1	2	B	3	9.3265	0.00426507	53.9158	0.00935725	0.639914	0.999667	760.73600	63.14650
1	2	A	4	14.2959	0.00605627	59.8436	0.01135510	0.611183	1.124170	6.48569	4.95769
1	2	B	4	10.2462	0.00605627	55.2897	0.01135510	0.673891	0.858756	515.30100	29.38030
1	3	A	1	15.3735	0.00409098	59.2184	0.00901526	0.607259	1.337840	14.18410	7.04484
1	3	B	1	10.2869	0.00409098	53.7545	0.00901526	0.613559	1.064130	1331.51000	39.48340
1	3	A	2	13.9126	0.00431809	58.3377	0.00842439	0.596982	1.181160	10.83610	6.91075
1	3	B	2	9.1287	0.00431809	53.4676	0.00842439	0.630281	0.921291	998.98800	71.52760
1	3	A	3	12.8080	0.00423287	57.9069	0.00876411	0.560928	1.122310	8.77277	7.58454
1	3	B	3	8.7004	0.00423287	53.4709	0.00876411	0.631386	0.815082	829.76900	101.03000
1	3	A	4	13.8247	0.00555657	59.3448	0.01042470	0.578690	1.071920	8.54459	6.25057
1	3	B	4	9.6628	0.00555657	54.9331	0.01042470	0.653162	0.688880	530.91000	36.47110
1	4	A	1	15.6777	0.00406889	59.4459	0.00974322	0.605853	1.480320	13.25850	5.37151
1	4	B	1	9.6176	0.00406889	53.3587	0.00974322	0.621827	1.153560	1270.86000	117.84900
1	4	A	2	16.3424	0.00450010	60.6737	0.00884296	0.613624	1.269470	10.23610	5.89216
1	4	B	2	8.4024	0.00450010	52.9200	0.00884296	0.644890	0.963822	919.42700	66.44080
1	4	A	3	14.7892	0.00432822	59.7784	0.00920472	0.569705	1.188380	8.67974	8.39010
1	4	B	3	7.8930	0.00432822	52.7611	0.00920472	0.642825	0.885025	760.20000	60.02780
1	4	A	4	16.5939	0.00604567	61.9706	0.01109970	0.623506	1.141750	6.84318	6.14467
1	4	B	4	9.0932	0.00604567	54.3499	0.01109970	0.668152	0.768615	514.32300	35.06560
1	5	A	1	16.6675	0.00374295	61.0441	0.00845364	0.581209	1.353990	12.48960	3.76036
