1	1	A	1	4.92488	0	0	0	0	0	0	0
1	1	B	1	-1.85407	0	0	0	0	0	0	0
1	1	A	2	3.36931	0	0	0	0	0	0	0
1	1	B	2	-3.36931	0	0	0	0	0	0	0
1	1	A	3	3.36585	0	0	0	0	0	0	0
1	1	B	3	-3.36585	0	0	0	0	0	0	0
1	1	A	4	11.06220	0	0	0	0	0	0	0
1	1	B	4	4.26551	0	0	0	0	0	0	0
1	2	A	1	3.99631	0	0	0	0	0	0	0
1	2	B	1	-3.30612	0	0	0	0	0	0	0
1	2	A	2	-1.12772	0	0	0	0	0	0	0
1	2	B	2	-8.21818	0	0	0	0	0	0	0
1	2	A	3	-8.40689	0	0	0	0	0	0	0
1	2	B	3	-15.33390	0	0	0	0	0	0	0
1	2	A	4	4.88604	0	0	0	0	0	0	0
1	2	B	4	-2.26686	0	0	0	0	0	0	0
1	3	A	1	1.05992	0	0	0	0	0	0	0
1	3	B	1	-5.86522	0	0	0	0	0	0	0
1	3	A	2	2.00262	0	0	0	0	0	0	0
1	3	B	2	-4.74681	0	0	0	0	0	0	0
1	3	A	3	9.25754	0	0	0	0	0	0	0
1	3	B	3	2.46306	0	0	0	0	0	0	0
1	3	A	4	6.40044	0	0	0	0	0	0	0
1	3	B	4	-0.50195	0	0	0	0	0	0	0
1	4	A	1	1.02455	0	0	0	0	0	0	0
1	4	B	1	-5.88963	0	0	0	0	0	0	0
1	4	A	2	0.00880	0	0	0	0	0	0	0
1	4	B	2	-6.97329	0	0	0	0	0	0	0
1	4	A	3	-5.82079	0	0	0	0	0	0	0
1	4	B	3	-12.76890	0	0	0	0	0	0	0
1	4	A	4	10.39450	0	0	0	0	0	0	0
1	4	B	4	3.31962	0	0	0	0	0	0	0
1	5	A	1	1.28736	0	0	0	0	0	0	0
1	5	B	1	-5.91166	0	0	0	0	0	0	0
1	5	A	2	0.81685	0	0	0	0	0	0	0
1	5	B	2	-6.47038	0	0	0	0	0	0	0
1	5	A	3	-3.20344	0	0	0	0	0	0	0
1	5	B	3	-10.19300	0	0	0	0	0	0	0
1	5	A	4	3.55217	0	0	0	0	0	0	0
1	5	B	4	-3.55217	0	0	0	0	0	0	0
1	6	A	1	2.80037	0	0	0	0	0	0	0
1	6	B	1	-4.21292	0	0	0	0	0	0	0
1	6	A	2	0.55105	0	0	0	0	0	0	0
1	6	B	2	-6.47943	0	0	0	0	0	0	0
1	6	A	3	-4.08754	0	0	0	0	0	0	0
1	6	B	3	-11.15470	0	0	0	0	0	0	0
1	6	A	4	3.47793	0	0	0	0	0	0	0
1	6	B	4	-3.47793	0	0	0	0	0	0	0
1	7	A	1	3.84309	0	0	0	0	0	0	0
1	7	B	1	-3.58523	0	0	0	0	0	0	0
1	7	A	2	-1.52494	0	0	0	0	0	0	0
1	7	B	2	-8.75411	0	0	0	0	0	0	0
1	7	A	3	-1.28099	0	0	0	0	0	0	0
1	7	B	3	-8.48108	0	0	0	0	0	0	0
1	7	A	4	3.61030	0	0	0	0	0	0	0
1	7	B	4	-3.61030	0	0	0	0	0	0	0
1	8	A	1	2.28878	0	0	0	0	0	0	0
1	8	B	1	-5.02427	0	0	0	0	0	0	0
1	8	A	2	1.79756	0	0	0	0	0	0	0
1	8	B	2	-5.68396	0	0	0	0	0	0	0
1	8	A	3	2.05595	0	0	0	0	0	0	0
1	8	B	3	-5.36070	0	0	0	0	0	0	0
1	8	A	4	3.74466	0	0	0	0	0	0	0
1	8	B	4	-3.74466	0	0	0	0	0	0	0
1	9	A	1	2.80849	0	0	0	0	0	0	0
1	9	B	1	-4.17749	0	0	0	0	0	0	0
1	9	A	2	-0.21392	0	0	0	0	0	0	0
1	9	B	2	-7.27003	0	0	0	0	0	0	0
1	9	A	3	1.56248	0	0	0	0	0	0	0
1	9	B	3	-5.55589	0	0	0	0	0	0	0
1	9	A	4	3.53979	0	0	0	0	0	0	0
1	9	B	4	-3.53979	0	0	0	0	0	0	0
1	10	A	1	2.76818	0	0	0	0	0	0	0
1	10	B	1	-4.25931	0	0	0	0	0	0	0
1	10	A	2	-1.08464	0	0	0	0	0	0	0
1	10	B	2	-8.09825	0	0	0	0	0	0	0
1	10	A	3	-1.79403	0	0	0	0	0	0	0
1	10	B	3	-8.56238	0	0	0	0	0	0	0
1	10	A	4	0.00000	0	0	0	0	0	0	0
1	10	B	4	0.00000	0	0	0	0	0	0	0
1	11	A	1	-5.14800	0	0	0	0	0	0	0
1	11	B	1	-6.95341	0	0	0	0	0	0	0
1	11	A	2	-9.54726	0	0	0	0	0	0	0
1	11	B	2	-11.31730	0	0	0	0	0	0	0
1	11	A	3	0.86478	0	0	0	0	0	0	0
1	11	B	3	-0.86478	0	0	0	0	0	0	0
1	11	A	4	0.00000	0	0	0	0	0	0	0
1	11	B	4	0.00000	0	0	0	0	0	0	0
1	12	A	1	-3.22798	0	0	0	0	0	0	0
1	12	B	1	-4.93568	0	0	0	0	0	0	0
1	12	A	2	-2.38286	0	0	0	0	0	0	0
1	12	B	2	-4.14897	0	0	0	0	0	0	0
1	12	A	3	4.37113	0	0	0	0	0	0	0
1	12	B	3	2.70769	0	0	0	0	0	0	0
1	12	A	4	0.80884	0	0	0	0	0	0	0
1	12	B	4	-0.80884	0	0	0	0	0	0	0
1	13	A	1	-2.04594	0	0	0	0	0	0	0
1	13	B	1	-5.58417	0	0	0	0	0	0	0
1	13	A	2	-2.03356	0	0	0	0	0	0	0
1	13	B	2	-5.54736	0	0	0	0	0	0	0
1	13	A	3	-1.88482	0	0	0	0	0	0	0
1	13	B	3	-5.42733	0	0	0	0	0	0	0
1	13	A	4	1.75391	0	0	0	0	0	0	0
1	13	B	4	-1.75391	0	0	0	0	0	0	0
1	14	A	1	-2.47746	0	0	0	0	0	0	0
1	14	B	1	-6.01204	0	0	0	0	0	0	0
1	14	A	2	-2.06137	0	0	0	0	0	0	0
1	14	B	2	-5.30836	0	0	0	0	0	0	0
1	14	A	3	8.58116	0	0	0	0	0	0	0
1	14	B	3	5.33219	0	0	0	0	0	0	0
1	14	A	4	1.68954	0	0	0	0	0	0	0
1	14	B	4	-1.68954	0	0	0	0	0	0	0
1	15	A	1	-4.70777	0	0	0	0	0	0	0
1	15	B	1	-8.53415	0	0	0	0	0	0	0
1	15	A	2	1.66897	0	0	0	0	0	0	0
1	15	B	2	-2.27917	0	0	0	0	0	0	0
1	15	A	3	-6.46817	0	0	0	0	0	0	0
1	15	B	3	-10.39410	0	0	0	0	0	0	0
1	15	A	4	1.98030	0	0	0	0	0	0	0
1	15	B	4	-1.98030	0	0	0	0	0	0	0
1	16	A	1	-3.01830	0	0	0	0	0	0	0
1	16	B	1	-6.47932	0	0	0	0	0	0	0
1	16	A	2	-1.05477	0	0	0	0	0	0	0
1	16	B	2	-4.57308	0	0	0	0	0	0	0
1	16	A	3	-5.09738	0	0	0	0	0	0	0
1	16	B	3	-8.57681	0	0	0	0	0	0	0
1	16	A	4	1.74883	0	0	0	0	0	0	0
1	16	B	4	-1.74883	0	0	0	0	0	0	0
1	17	A	1	-2.99808	0	0	0	0	0	0	0
1	17	B	1	-6.25001	0	0	0	0	0	0	0
1	17	A	2	2.15824	0	0	0	0	0	0	0
1	17	B	2	-1.02781	0	0	0	0	0	0	0
1	17	A	3	-4.81946	0	0	0	0	0	0	0
1	17	B	3	-7.89971	0	0	0	0	0	0	0
1	17	A	4	1.52521	0	0	0	0	0	0	0
1	17	B	4	-1.52521	0	0	0	0	0	0	0
1	18	A	1	-1.13941	0	0	0	0	0	0	0
1	18	B	1	-4.62122	0	0	0	0	0	0	0
1	18	A	2	2.56240	0	0	0	0	0	0	0
1	18	B	2	-1.00743	0	0	0	0	0	0	0
1	18	A	3	-1.49043	0	0	0	0	0	0	0
1	18	B	3	-5.01861	0	0	0	0	0	0	0
1	18	A	4	1.75619	0	0	0	0	0	0	0
1	18	B	4	-1.75619	0	0	0	0	0	0	0
1	19	A	1	0.17563	0	0	0	0	0	0	0
1	19	B	1	-3.05150	0	0	0	0	0	0	0
1	19	A	2	-0.62337	0	0	0	0	0	0	0
1	19	B	2	-3.63318	0	0	0	0	0	0	0
1	19	A	3	-3.73655	0	0	0	0	0	0	0
1	19	B	3	-6.77525	0	0	0	0	0	0	0
1	19	A	4	-10.32950	0	0	0	0	0	0	0
1	19	B	4	-13.39400	0	0	0	0	0	0	0
1	20	A	1	-0.94132	0	0	0	0	0	0	0
1	20	B	1	-4.24565	0	0	0	0	0	0	0
1	20	A	2	2.62719	0	0	0	0	0	0	0
1	20	B	2	-0.89758	0	0	0	0	0	0	0
1	20	A	3	-0.41789	0	0	0	0	0	0	0
1	20	B	3	-3.95310	0	0	0	0	0	0	0
1	20	A	4	-7.19672	0	0	0	0	0	0	0
1	20	B	4	-10.68940	0	0	0	0	0	0	0
1	21	A	1	-0.76445	0	0	0	0	0	0	0
1	21	B	1	-4.07659	0	0	0	0	0	0	0
1	21	A	2	2.58465	0	0	0	0	0	0	0
1	21	B	2	-0.89565	0	0	0	0	0	0	0
1	21	A	3	-3.89611	0	0	0	0	0	0	0
1	21	B	3	-7.27228	0	0	0	0	0	0	0
1	21	A	4	-7.12280	0	0	0	0	0	0	0
1	21	B	4	-10.53850	0	0	0	0	0	0	0
1	22	A	1	0.72473	0	0	0	0	0	0	0
1	22	B	1	-2.45585	0	0	0	0	0	0	0
1	22	A	2	1.56810	0	0	0	0	0	0	0
1	22	B	2	-1.54600	0	0	0	0	0	0	0
1	22	A	3	-4.29778	0	0	0	0	0	0	0
1	22	B	3	-7.13610	0	0	0	0	0	0	0
1	22	A	4	2.25762	0	0	0	0	0	0	0
1	22	B	4	-0.54218	0	0	0	0	0	0	0
1	23	A	1	-2.81290	0	0	0	0	0	0	0
1	23	B	1	-5.84101	0	0	0	0	0	0	0
1	23	A	2	-3.13931	0	0	0	0	0	0	0
1	23	B	2	-6.18951	0	0	0	0	0	0	0
1	23	A	3	3.25015	0	0	0	0	0	0	0
1	23	B	3	0.30678	0	0	0	0	0	0	0
1	23	A	4	1.56072	0	0	0	0	0	0	0
1	23	B	4	-1.56072	0	0	0	0	0	0	0
1	24	A	1	-0.34502	0	0	0	0	0	0	0
1	24	B	1	-3.09769	0	0	0	0	0	0	0
1	24	A	2	1.39708	0	0	0	0	0	0	0
1	24	B	2	-1.39708	0	0	0	0	0	0	0
1	24	A	3	-2.75804	0	0	0	0	0	0	0
1	24	B	3	-5.46033	0	0	0	0	0	0	0
1	24	A	4	4.91594	0	0	0	0	0	0	0
1	24	B	4	2.31880	0	0	0	0	0	0	0
1	25	A	1	-1.09919	0	0	0	0	0	0	0
1	25	B	1	-2.31800	0	0	0	0	0	0	0
1	25	A	2	0.59819	0	0	0	0	0	0	0
1	25	B	2	-0.59819	0	0	0	0	0	0	0
1	25	A	3	0.63080	0	0	0	0	0	0	0
1	25	B	3	-0.63080	0	0	0	0	0	0	0
1	25	A	4	4.67493	0	0	0	0	0	0	0
1	25	B	4	3.34396	0	0	0	0	0	0	0
1	26	A	1	-2.09604	0	0	0	0	0	0	0
1	26	B	1	-3.85718	0	0	0	0	0	0	0
1	26	A	2	-7.01456	0	0	0	0	0	0	0
1	26	B	2	-8.96840	0	0	0	0	0	0	0
1	26	A	3	-14.26460	0	0	0	0	0	0	0
1	26	B	3	-16.31100	0	0	0	0	0	0	0
1	26	A	4	2.63712	0	0	0	0	0	0	0
1	26	B	4	0.69193	0	0	0	0	0	0	0
1	27	A	1	-6.00147	0	0	0	0	0	0	0
1	27	B	1	-7.21383	0	0	0	0	0	0	0
1	27	A	2	1.87552	0	0	0	0	0	0	0
1	27	B	2	0.92763	0	0	0	0	0	0	0
1	27	A	3	6.30858	0	0	0	0	0	0	0
1	27	B	3	5.28967	0	0	0	0	0	0	0
1	27	A	4	0.16439	0	0	0	0	0	0	0
1	27	B	4	-0.67555	0	0	0	0	0	0	0
1	28	A	1	-5.25233	0	0	0	0	0	0	0
1	28	B	1	-6.72507	0	0	0	0	0	0	0
1	28	A	2	-6.08288	0	0	0	0	0	0	0
1	28	B	2	-7.55399	0	0	0	0	0	0	0
1	28	A	3	-11.89620	0	0	0	0	0	0	0
1	28	B	3	-13.29360	0	0	0	0	0	0	0
1	28	A	4	4.34142	0	0	0	0	0	0	0
1	28	B	4	2.87918	0	0	0	0	0	0	0
1	29	A	1	-5.02932	0	0	0	0	0	0	0
1	29	B	1	-5.92765	0	0	0	0	0	0	0
1	29	A	2	-5.81398	0	0	0	0	0	0	0
1	29	B	2	-6.88196	0	0	0	0	0	0	0
1	29	A	3	-9.69537	0	0	0	0	0	0	0
