1	1	A	1	12.5904	0.000322427
1	1	B	1	12.5904	0.000322427
1	1	A	2	12.1199	0.000351574
1	1	B	2	12.1199	0.000351574
1	1	A	3	11.8292	0.000381343
1	1	B	3	11.8292	0.000381343
1	1	A	4	11.6190	0.000471902
1	1	B	4	11.6190	0.000471902
1	2	A	1	12.4746	0.000324182
1	2	B	1	12.4746	0.000324182
1	2	A	2	11.9439	0.000349701
1	2	B	2	11.9439	0.000349701
1	2	A	3	12.1483	0.000370372
1	2	B	3	12.1483	0.000370372
1	2	A	4	11.7981	0.000461170
1	2	B	4	11.7981	0.000461170
1	3	A	1	12.5579	0.000304244
1	3	B	1	12.5579	0.000304244
1	3	A	2	12.0369	0.000363162
1	3	B	2	12.0369	0.000363162
1	3	A	3	11.8511	0.000396250
1	3	B	3	11.8511	0.000396250
1	3	A	4	11.6465	0.000463112
1	3	B	4	11.6465	0.000463112
1	4	A	1	12.6835	0.000440438
1	4	B	1	12.6835	0.000440438
1	4	A	2	12.2472	0.000480799
1	4	B	2	12.2472	0.000480799
1	4	A	3	12.1787	0.000507424
1	4	B	3	12.1787	0.000507424
1	4	A	4	11.8254	0.000701730
1	4	B	4	11.8254	0.000701730
1	5	A	1	12.5287	0.000369286
1	5	B	1	12.5287	0.000369286
1	5	A	2	12.1286	0.000384281
1	5	B	2	12.1286	0.000384281
1	5	A	3	11.8466	0.000423334
1	5	B	3	11.8466	0.000423334
1	5	A	4	11.9051	0.000502704
1	5	B	4	11.9051	0.000502704
1	6	A	1	12.3486	0.000315748
1	6	B	1	12.3486	0.000315748
1	6	A	2	11.8951	0.000366358
1	6	B	2	11.8951	0.000366358
1	6	A	3	11.6606	0.000385610
1	6	B	3	11.6606	0.000385610
1	6	A	4	11.6076	0.000470212
1	6	B	4	11.6076	0.000470212
1	7	A	1	12.4104	0.000339390
1	7	B	1	12.4104	0.000339390
1	7	A	2	12.0104	0.000370253
1	7	B	2	12.0104	0.000370253
1	7	A	3	11.7727	0.000462155
1	7	B	3	11.7727	0.000462155
1	7	A	4	11.8120	0.000522262
1	7	B	4	11.8120	0.000522262
1	8	A	1	12.4202	0.000367643
1	8	B	1	12.4202	0.000367643
1	8	A	2	12.1321	0.000353018
1	8	B	2	12.1321	0.000353018
1	8	A	3	11.8996	0.000382959
1	8	B	3	11.8996	0.000382959
1	8	A	4	11.6746	0.000467627
1	8	B	4	11.6746	0.000467627
1	9	A	1	12.1907	0.000365915
1	9	B	1	12.1907	0.000365915
1	9	A	2	11.7345	0.000428594
1	9	B	2	11.7345	0.000428594
1	9	A	3	11.6667	0.000447457
1	9	B	3	11.6667	0.000447457
1	9	A	4	11.6791	0.000535139
1	9	B	4	11.6791	0.000535139
1	10	A	1	12.2394	0.000428139
1	10	B	1	12.2394	0.000428139
1	10	A	2	11.8580	0.000480310
1	10	B	2	11.8580	0.000480310
1	10	A	3	11.8744	0.000511194
1	10	B	3	11.8744	0.000511194
1	10	A	4	11.7017	0.000669897
1	10	B	4	11.7017	0.000669897
1	11	A	1	12.3198	0.000335003
1	11	B	1	12.3198	0.000335003
1	11	A	2	11.8236	0.000368553
1	11	B	2	11.8236	0.000368553
1	11	A	3	11.6347	0.000400552
1	11	B	3	11.6347	0.000400552
1	11	A	4	11.5790	0.000468939
1	11	B	4	11.5790	0.000468939
1	12	A	1	12.5325	0.000352581
1	12	B	1	12.5325	0.000352581
1	12	A	2	12.0695	0.000379327
1	12	B	2	12.0695	0.000379327
1	12	A	3	12.0161	0.000432853
1	12	B	3	12.0161	0.000432853
1	12	A	4	11.9171	0.000598094
1	12	B	4	11.9171	0.000598094
1	13	A	1	12.8464	0.000333575
1	13	B	1	12.8464	0.000333575
1	13	A	2	12.3380	0.000364736
1	13	B	2	12.3380	0.000364736
1	13	A	3	12.4383	0.000379241
1	13	B	3	12.4383	0.000379241
1	13	A	4	12.2208	0.000485403
1	13	B	4	12.2208	0.000485403
1	14	A	1	12.6412	0.000279948
1	14	B	1	12.6412	0.000279948
1	14	A	2	12.1425	0.000322465
1	14	B	2	12.1425	0.000322465
1	14	A	3	12.5147	0.000343956
1	14	B	3	12.5147	0.000343956
1	14	A	4	12.2115	0.000440578
1	14	B	4	12.2115	0.000440578
1	15	A	1	12.9213	0.000311085
1	15	B	1	12.9213	0.000311085
1	15	A	2	12.4175	0.000341327
1	15	B	2	12.4175	0.000341327
1	15	A	3	12.4910	0.000358809
1	15	B	3	12.4910	0.000358809
1	15	A	4	12.2615	0.000436444
1	15	B	4	12.2615	0.000436444
1	16	A	1	12.8919	0.000415671
1	16	B	1	12.8919	0.000415671
1	16	A	2	12.2061	0.000427356
1	16	B	2	12.2061	0.000427356
1	16	A	3	12.4453	0.000442358
1	16	B	3	12.4453	0.000442358
1	16	A	4	12.0945	0.000554350
1	16	B	4	12.0945	0.000554350
1	17	A	1	12.8210	0.000319059
1	17	B	1	12.8210	0.000319059
1	17	A	2	12.4334	0.000350113
1	17	B	2	12.4334	0.000350113
1	17	A	3	12.2455	0.000374666
1	17	B	3	12.2455	0.000374666
1	17	A	4	12.1956	0.000476114
1	17	B	4	12.1956	0.000476114
1	18	A	1	12.8019	0.000304913
1	18	B	1	12.8019	0.000304913
1	18	A	2	12.3266	0.000340660
1	18	B	2	12.3266	0.000340660
1	18	A	3	12.2368	0.000371372
1	18	B	3	12.2368	0.000371372
1	18	A	4	12.1204	0.000456068
1	18	B	4	12.1204	0.000456068
1	19	A	1	12.2414	0.000300375
1	19	B	1	12.2414	0.000300375
1	19	A	2	11.8060	0.000341057
1	19	B	2	11.8060	0.000341057
1	19	A	3	11.6692	0.000360658
1	19	B	3	11.6692	0.000360658
1	19	A	4	11.5189	0.000437669
1	19	B	4	11.5189	0.000437669
1	20	A	1	12.4135	0.000344208
1	20	B	1	12.4135	0.000344208
1	20	A	2	11.9219	0.000339606
1	20	B	2	11.9219	0.000339606
1	20	A	3	11.9177	0.000382076
1	20	B	3	11.9177	0.000382076
1	20	A	4	11.7413	0.000465639
1	20	B	4	11.7413	0.000465639
1	21	A	1	12.7059	0.000335874
1	21	B	1	12.7059	0.000335874
1	21	A	2	12.2880	0.000367395
1	21	B	2	12.2880	0.000367395
1	21	A	3	12.1329	0.000382140
1	21	B	3	12.1329	0.000382140
1	21	A	4	12.0517	0.000460597
1	21	B	4	12.0517	0.000460597
1	22	A	1	12.8525	0.000455276
1	22	B	1	12.8525	0.000455276
1	22	A	2	12.4188	0.000466751
1	22	B	2	12.4188	0.000466751
1	22	A	3	12.3491	0.000517364
1	22	B	3	12.3491	0.000517364
1	22	A	4	12.1348	0.000580476
1	22	B	4	12.1348	0.000580476
1	23	A	1	12.7122	0.000338870
1	23	B	1	12.7122	0.000338870
1	23	A	2	12.2402	0.000387868
1	23	B	2	12.2402	0.000387868
1	23	A	3	12.0687	0.000379382
1	23	B	3	12.0687	0.000379382
1	23	A	4	11.9349	0.000454502
1	23	B	4	11.9349	0.000454502
1	24	A	1	12.7221	0.000331248
1	24	B	1	12.7221	0.000331248
1	24	A	2	12.1719	0.000376366
1	24	B	2	12.1719	0.000376366
1	24	A	3	12.1028	0.000390459
1	24	B	3	12.1028	0.000390459
1	24	A	4	11.9972	0.000474714
1	24	B	4	11.9972	0.000474714
1	25	A	1	12.5953	0.000301150
1	25	B	1	12.5953	0.000301150
1	25	A	2	12.0821	0.000330568
1	25	B	2	12.0821	0.000330568
1	25	A	3	11.9094	0.000351106
1	25	B	3	11.9094	0.000351106
1	25	A	4	11.6975	0.000429626
1	25	B	4	11.6975	0.000429626
1	26	A	1	12.5192	0.000311265
1	26	B	1	12.5192	0.000311265
1	26	A	2	12.0309	0.000355229
1	26	B	2	12.0309	0.000355229
1	26	A	3	12.3034	0.000379699
1	26	B	3	12.3034	0.000379699
1	26	A	4	12.0523	0.000469769
1	26	B	4	12.0523	0.000469769
1	27	A	1	12.5302	0.000284003
1	27	B	1	12.5302	0.000284003
1	27	A	2	12.0306	0.000298259
1	27	B	2	12.0306	0.000298259
1	27	A	3	11.8445	0.000325727
1	27	B	3	11.8445	0.000325727
1	27	A	4	11.7514	0.000405117
1	27	B	4	11.7514	0.000405117
1	28	A	1	12.5713	0.000403530
1	28	B	1	12.5713	0.000403530
1	28	A	2	11.9991	0.000451412
1	28	B	2	11.9991	0.000451412
1	28	A	3	11.9975	0.000484978
1	28	B	3	11.9975	0.000484978
1	28	A	4	11.9022	0.000590653
1	28	B	4	11.9022	0.000590653
1	29	A	1	12.1719	0.000316260
1	29	B	1	12.1719	0.000316260
1	29	A	2	11.7633	0.000348696
1	29	B	2	11.7633	0.000348696
1	29	A	3	11.5526	0.000366237
1	29	B	3	11.5526	0.000366237
1	29	A	4	11.5874	0.000442013
1	29	B	4	11.5874	0.000442013
1	30	A	1	12.2100	0.000297928
1	30	B	1	12.2100	0.000297928
1	30	A	2	11.8411	0.000337290
1	30	B	2	11.8411	0.000337290
1	30	A	3	11.7069	0.000361036
1	30	B	3	11.7069	0.000361036
1	30	A	4	11.6036	0.000456499
1	30	B	4	11.6036	0.000456499
1	31	A	1	11.9831	0.000289418
1	31	B	1	11.9831	0.000289418
1	31	A	2	11.6360	0.000329632
1	31	B	2	11.6360	0.000329632
1	31	A	3	11.3860	0.000345387
1	31	B	3	11.3860	0.000345387
1	31	A	4	11.3404	0.000427837
1	31	B	4	11.3404	0.000427837
1	32	A	1	12.2513	0.000299255
1	32	B	1	12.2513	0.000299255
1	32	A	2	11.7277	0.000326609
1	32	B	2	11.7277	0.000326609
1	32	A	3	11.6637	0.000363610
1	32	B	3	11.6637	0.000363610
1	32	A	4	11.5102	0.000426940
1	32	B	4	11.5102	0.000426940
1	33	A	1	12.0829	0.000314031
1	33	B	1	12.0829	0.000314031
1	33	A	2	11.6998	0.000330067
1	33	B	2	11.6998	0.000330067
1	33	A	3	11.5277	0.000355180
1	33	B	3	11.5277	0.000355180
1	33	A	4	11.3500	0.000422530
1	33	B	4	11.3500	0.000422530
1	34	A	1	12.8425	0.000460828
1	34	B	1	12.8425	0.000460828
1	34	A	2	12.3828	0.000509701
1	34	B	2	12.3828	0.000509701
1	34	A	3	12.3044	0.000509606
1	34	B	3	12.3044	0.000509606
1	34	A	4	12.0702	0.000609162
1	34	B	4	12.0702	0.000609162
1	35	A	1	12.6727	0.000293778
1	35	B	1	12.6727	0.000293778
1	35	A	2	12.1848	0.000317249
1	35	B	2	12.1848	0.000317249
1	35	A	3	11.9506	0.000342011
1	35	B	3	11.9506	0.000342011
1	35	A	4	11.7388	0.000410315
1	35	B	4	11.7388	0.000410315
1	36	A	1	12.3631	0.000315791
1	36	B	1	12.3631	0.000315791
1	36	A	2	11.8114	0.000342131
1	36	B	2	11.8114	0.000342131
1	36	A	3	11.8687	0.000376916
1	36	B	3	11.8687	0.000376916
1	36	A	4	11.6535	0.000446926
1	36	B	4	11.6535	0.000446926
1	37	A	1	12.7959	0.000303612
1	37	B	1	12.7959	0.000303612
1	37	A	2	12.1211	0.000320201
1	37	B	2	12.1211	0.000320201
1	37	A	3	12.0031	0.000348621
1	37	B	3	12.0031	0.000348621
1	37	A	4	11.7059	0.000430096
1	37	B	4	11.7059	0.000430096
1	38	A	1	12.7353	0.000302726
1	38	B	1	12.7353	0.000302726
1	38	A	2	12.1272	0.000335018
1	38	B	2	12.1272	0.000335018
1	38	A	3	12.4920	0.000359816
1	38	B	3	12.4920	0.000359816
1	38	A	4	12.1234	0.000442591
1	38	B	4	12.1234	0.000442591
1	39	A	1	12.8714	0.000287489
1	39	B	1	12.8714	0.000287489
1	39	A	2	12.2611	0.000310310
1	39	B	2	12.2611	0.000310310
1	39	A	3	12.1954	0.000338171
1	39	B	3	12.1954	0.000338171
1	39	A	4	11.9737	0.000419970
1	39	B	4	11.9737	0.000419970
1	40	A	1	12.6793	0.000412425
1	40	B	1	12.6793	0.000412425
1	40	A	2	12.0516	0.000479525
1	40	B	2	12.0516	0.000479525
1	40	A	3	12.0798	0.000476943
1	40	B	3	12.0798	0.000476943
1	40	A	4	11.7935	0.000592294
1	40	B	4	11.7935	0.000592294
1	41	A	1	12.4710	0.000334196
1	41	B	1	12.4710	0.000334196
1	41	A	2	12.0399	0.000354306
1	41	B	2	12.0399	0.000354306
1	41	A	3	11.9616	0.000395528
1	41	B	3	11.9616	0.000395528
1	41	A	4	11.8880	0.000478287
1	41	B	4	11.8880	0.000478287
1	42	A	1	12.8389	0.000333662
1	42	B	1	12.8389	0.000333662
1	42	A	2	12.4697	0.000355501
1	42	B	2	12.4697	0.000355501
1	42	A	3	12.4931	0.000390018
1	42	B	3	12.4931	0.000390018
