1	10.6257	-0.000262921
2	10.9459	-0.000253212
3	10.6304	-0.000268634
4	10.8834	-0.000359677
5	10.6342	-0.000297645
6	10.6337	-0.00037413
7	10.5621	-0.000270881
8	10.6223	-0.000273844
9	10.4548	-0.000316428
10	10.6391	-0.000353378
11	10.3207	-0.000275889
12	10.6851	-0.000289825
13	11.2394	-0.000266377
14	11.2512	-0.000238789
15	11.2114	-0.000250615
16	11.1307	-0.000302228
17	10.9637	-0.00026244
18	11.0447	-0.000254254
19	10.5165	-0.000254913
20	10.6347	-0.000258821
21	10.89	-0.000278714
22	11.0465	-0.000349578
23	10.9865	-0.000273969
24	10.7406	-0.000271824
25	10.7404	-0.000242737
26	11.2701	-0.000259741
27	10.755	-0.000238081
28	10.701	-0.000328243
29	10.4457	-0.000257738
30	10.6502	-0.000253683
31	10.1995	-0.000244783
32	10.472	-0.000241268
33	10.4656	-0.000262026
34	10.9986	-0.000392467
35	10.7866	-0.000234175
36	10.7508	-0.000265662
37	10.8527	-0.000247151
38	11.222	-0.000249189
39	11.0357	-0.000232456
40	10.8633	-0.00033859
41	10.87	-0.00028876
42	11.2251	-0.000278075
43	10.5595	-0.000282609
44	10.8193	-0.000277955
45	10.7254	-0.000265818
46	10.9912	-0.000334211
47	11.1602	-0.000302807
48	11.2116	-0.000294307
49	10.6733	-0.000258089
50	11.3559	-0.000266383
51	10.8415	-0.000282677
52	10.8792	-0.000241166
53	10.6723	-0.000277473
54	10.8303	-0.000284768
55	10.387	-0.000260326
56	10.6902	-0.000280931
57	10.8115	-0.000295529
58	11.2856	-0.000308247
59	10.5732	-0.000264315
60	11.0326	-0.000288767
61	11.3854	-0.00032964
62	11.3439	-0.000298745
63	10.9831	-0.000263353
64	10.9155	-0.000258847
65	10.6442	-0.000306989
66	10.8911	-0.000292324
67	10.4068	-0.000275243
68	10.8781	-0.000265768
69	11.3205	-0.000343413
70	11.2168	-0.000264657
71	10.8427	-0.000267666
72	11.0065	-0.000266165
73	10.8181	-0.000247893
74	11.1539	-0.000251181
75	10.8811	-0.000263732
76	11.2093	-0.000281987
77	10.6776	-0.000242141
78	10.6225	-0.000259624
79	10.5572	-0.000277066
80	10.4075	-0.000289528
81	10.5144	-0.000292765
82	10.7296	-0.00027724
83	10.4582	-0.000263733
84	10.8384	-0.0002684
85	11.0218	-0.000265203
86	11.1084	-0.000281633
87	11.0738	-0.000300456
88	10.9047	-0.000261834
89	11.0469	-0.000287782
90	11.3367	-0.00031988
91	10.5487	-0.00028665
92	10.8608	-0.00030156
93	10.8328	-0.000295957
94	10.9054	-0.000303379
95	10.7145	-0.000300898
96	11.0136	-0.00029606
97	10.8229	-0.000352932
98	11.1968	-0.00032533
99	10.9843	-0.000354189
100	11.0295	-0.00032388
101	10.877	-0.000382357
102	10.7919	-0.00039899
103	10.6063	-0.000381321
104	10.8597	-0.000368896
105	10.7621	-0.000360091
106	11.1298	-0.000360615
107	10.8714	-0.000348511
108	10.6686	-0.000344529
109	11.2338	-0.000345602
110	11.4244	-0.000370107
111	11.1598	-0.00036579
112	11.167	-0.000331303
113	11	-0.000364135
114	11.1353	-0.00040229
115	10.4908	-0.000401347
116	11.0129	-0.000336435
117	11.1648	-0.000365208
118	11.0763	-0.000343161
119	10.8712	-0.000338359
120	11.0889	-0.000367851
121	10.9613	-0.000335533
122	11.0352	-0.000348692
123	10.7413	-0.000367718
124	10.7908	-0.00033138
125	10.7255	-0.000333492
126	10.9224	-0.000415846
127	10.3992	-0.000407737
128	10.813	-0.000389932
129	10.6527	-0.000380664
130	10.9394	-0.000351977
131	10.8785	-0.000387902
132	10.7174	-0.00036346
133	10.8071	-0.000370748
134	11.1018	-0.000327352
135	10.631	-0.000351383
136	11.0173	-0.000308547
137	10.9416	-0.000367899
138	10.8517	-0.000397132
139	10.899	-0.000333373
140	11.0265	-0.000344876
141	10.6346	-0.000342418
142	11.019	-0.000339712
143	10.9874	-0.000339462
144	11.0474	-0.000329939
145	10.752	-0.000333694
146	11.5223	-0.000530826
147	10.4786	-0.000334536
148	10.5299	-0.000358489
149	10.5608	-0.00034982
150	10.6335	-0.000443942
151	10.6024	-0.000387823
152	10.6326	-0.000360988
153	10.6846	-0.000408199
154	10.6084	-0.000357284
155	10.5347	-0.000351445
156	10.7702	-0.000397573
157	11.1795	-0.000367672
158	11.4394	-0.000378638
159	10.9883	-0.000373575
160	11.2802	-0.000473157
161	10.6906	-0.000441691
162	11.2999	-0.000529688
163	10.9137	-0.000471023
164	11.0212	-0.000370005
165	10.7742	-0.000431997
166	11.2082	-0.00038924
167	10.8087	-0.000367411
168	11.1325	-0.000400137
169	10.863	-0.000335473
170	11.3188	-0.000361972
171	10.7522	-0.00031366
172	10.7038	-0.000332097
173	10.7888	-0.000362613
174	10.5441	-0.000399808
175	10.2356	-0.000389287
176	11.1905	-0.000465989
177	10.3693	-0.000341494
178	10.6893	-0.000364102
179	10.7941	-0.000387042
180	10.6162	-0.000344732
181	10.5523	-0.000407011
182	11.213	-0.000437048
183	10.7014	-0.000439958
184	11.1756	-0.000357381
185	10.7991	-0.000358727
186	11.3692	-0.000572954
187	10.4849	-0.000450819
188	11.0216	-0.000359054
189	10.8944	-0.000352186
190	10.8852	-0.000379786
191	10.9384	-0.000346293
192	10.985	-0.00044346
